0.056742,0.604831,0.711671

0.301726,-1.011971,0.187216

-0.766429,-0.501643,-0.135028

0.112278,0.606319,0.667333

0.499846,0.398291,-0.69382

-0.584389,0.499181,0.397819

0.803664,0.513528,-0.301752

-0.675769,0.32448,0.413171

-0.886325,-0.333427,-0.152371

0.593914,-0.177461,-0.751548

0.912099,0.170136,-0.352485

0.232474,0.711788,-0.604224

-0.683972,-0.16457,0.448105

0.844609,-0.433544,-0.261162

-0.153556,0.755796,-0.576686

0.912322,-0.173657,-0.072442

0.608947,-0.237558,0.496097

-0.8228,0.403772,-0.066075

-0.6915,-0.497655,0.21231

0.921226,0.336786,-0.153615

-0.600397,0.009041,-0.70008

-0.202735,-0.757152,-0.540148

0.474278,0.359884,0.612568

0.014244,-0.605567,-0.729087

-0.715586,-0.365314,0.318241

-0.520412,0.76858,-0.031419

-0.165766,-0.668769,0.458142

-0.683141,0.479694,-0.490564

-0.38501,0.059325,0.799164

0.241578,0.3859,0.780082

-0.006834,-0.94912,-0.216701

-0.32064,0.50862,-0.743945

0.910772,-0.30073,-0.243837

0.259112,-0.887867,-0.112894

-0.222078,-0.346835,0.775042

0.379323,0.514307,-0.691189

-0.245296,-0.608926,-0.657925

-0.096316,0.835358,-0.5006

-0.615898,-0.251778,0.480962

0.397691,0.47869,0.545521

-0.425137,-0.697829,-0.498078

0.315261,-0.802776,-0.430961

0.267481,-0.087279,0.831726

-0.401004,0.204571,0.778103

0.510408,-0.228137,0.707951

0.184227,-0.892351,-0.105739

-0.914125,-0.091347,-0.315125

-0.589475,0.386818,0.463943

-0.69245,0.486124,-0.474368

0.600033,0.046541,0.656866

0.716597,-0.58413,-0.11419

0.497411,0.597751,-0.580839

0.512422,0.751156,0.142745

0.462864,0.620295,0.405269

0.408189,0.902595,-0.196297

0.582445,-0.53084,0.353315

-0.814747,0.05787,0.30007

0.570702,0.799402,-0.161862

-0.481576,0.84841,-0.206002
