-0.5303,0.1851,-0.1293

-0.2591,0.6607,-0.1523

-0.2333,0.1326,-0.4361

0.143,-0.5127,-0.1502

-0.2131,0.8067,0.606

-0.0884,-0.3033,-0.6905

0.3879,-0.0231,-0.3299

0.0,-0.4561,0.4525

-0.1147,-0.3252,-0.9791

-0.6904,0.2198,0.3114

-0.112,-0.4615,0.3116

0.0952,0.8904,0.445

-0.1157,-0.3639,-0.5324

0.0705,-0.5689,-0.2163

-0.4788,0.5735,0.6611

0.2813,-0.5261,-0.7825

-0.4118,-0.2235,-0.1933

-0.4508,0.0731,-0.2352

0.563,-0.1669,0.4121

0.6904,0.2198,0.3114

0.3544,-0.0696,0.8285

0.4788,0.5395,-0.0696

-0.6378,0.0709,0.0931

0.3189,0.0415,0.8972

0.0999,0.0932,0.1285

0.2768,-0.4214,-0.8324

0.4788,0.6912,0.1529

-0.2131,0.8067,0.606

-0.0036,-0.4436,-1.0504

-0.0346,-0.201,-0.2633

-0.0,0.7902,-0.0776

0.4508,-0.2355,-0.0248

0.1781,-0.5698,-0.5304

0.0,0.0223,-0.6194

-0.4788,0.5735,0.6611

0.0,0.191,-0.476

0.3452,0.2096,0.9092

0.0999,0.0932,0.1285

0.4786,-0.1599,-0.0763

0.3019,-0.4317,-0.5374

-0.2843,-0.5122,-0.4248

-0.3762,0.605,0.7435

0.0884,-0.5219,-0.5414

-0.4786,-0.0026,-0.1836

0.0316,-0.1238,-0.1431

-0.0,-0.6377,-0.3391

0.0263,0.4921,0.9453

0.0,0.191,-0.476

0.5304,0.6174,0.5045

0.2768,-0.6171,-0.7124

0.1868,0.8674,0.4606

-0.0,-0.1928,-0.7945

-0.3189,0.8302,0.3594

-0.1171,0.143,0.1962

-0.1041,-0.0687,-0.1203

-0.488,-0.0812,-0.13

0.2505,-0.1177,-0.6282

-0.3159,-0.2471,-0.6055

-0.0,-0.2394,-0.89

-0.5893,0.5703,0.3922

-0.4788,-0.0999,0.6924

0.2884,-0.4713,-0.702

0.3612,-0.2762,-0.4159

0.0609,-0.2911,-0.6988

-0.0098,-0.1516,-0.2791

0.2591,-0.373,0.5526

0.2418,-0.1554,-0.668

0.2591,-0.373,0.5526

-0.3762,-0.3213,0.5173

-0.0,-0.1845,-0.7799

-0.0667,-0.0781,-0.7207

-0.6256,0.358,0.0541

0.112,0.901,0.3111

0.1252,-0.2878,-0.385

-0.0515,0.7041,0.8007

-0.6641,0.1865,0.4971

0.1007,-0.1989,-0.3025

0.2197,0.4578,0.9211

0.2808,-0.5326,-0.792

-0.143,-0.5127,-0.1502

0.1321,0.8443,0.0485

0.3451,-0.1094,-0.4251

-0.1995,-0.6222,-0.5693

0.4118,-0.2235,-0.1933

0.2225,-0.2774,-0.6816

-0.0,-0.5027,-0.0029

-0.0515,0.7041,0.8007

-0.2712,0.3191,0.9385

-0.2441,-0.1183,0.8617

0.451,0.6491,0.6095

-0.0691,-0.0376,-0.6828

-0.3762,0.609,-0.1171

0.1023,-0.1427,-0.1758

0.0748,0.854,0.5737

-0.0522,-0.1834,-0.7457

0.5304,-0.2219,0.2928

-0.2315,0.1745,0.2248

-0.1033,-0.7291,-0.912

0.1868,0.8674,0.4606

-0.0395,-0.1215,-0.1447

-0.0952,0.8904,0.445

0.2441,0.4956,0.8954

-0.0,-0.6842,-0.5135

-0.2969,0.0894,-0.4067

-0.1868,0.4248,0.9436

0.0,-0.1584,0.889

0.2075,-0.4842,-0.1696

-0.2607,-0.428,-0.8302

0.0263,0.7104,0.7964

-0.3019,-0.3325,-0.6051

0.1607,0.1646,-0.458

0.3762,-0.3213,0.5173

0.451,-0.004,0.7838

0.3189,0.8302,0.3594

-0.3189,0.7192,0.6656

-0.1074,-0.3842,-1.0348

-0.574,0.4359,0.6283

-0.1468,0.3976,0.9622

0.6641,0.253,0.1257

0.3189,0.8302,0.3594

-0.563,0.3433,0.6914

-0.112,-0.4615,0.3116

0.3836,-0.2545,0.6348

0.4059,0.7189,0.5619

0.0884,-0.5219,-0.5414

-0.1012,-0.6014,-0.4592

-0.1033,-0.5726,-1.0187

-0.3189,0.3671,0.9057

-0.0884,-0.3033,-0.6905

0.2591,0.8125,0.0702

-0.3612,-0.2762,-0.4159

0.0515,0.7041,0.8007

-0.1244,0.8855,0.1772

-0.4773,0.2671,-0.1852

0.4057,-0.3052,0.0228

0.2591,0.6607,-0.1523

-0.112,0.4687,-0.3227

0.1104,-0.7009,-0.5658

0.097,0.0961,0.1274

0.0705,-0.5689,-0.2163

-0.2176,-0.2023,-0.6939

-0.0,0.6087,0.8818

-0.451,-0.004,0.7838

0.4788,0.6912,0.1529

0.112,0.4687,-0.3227

-0.1321,0.8443,0.0485

-0.3189,0.8302,0.3594

0.143,-0.5127,-0.1502

-0.6771,0.1439,0.2001

-0.3451,-0.1094,-0.4251

0.143,0.0576,-0.539

-0.4059,0.7712,0.3996

-0.4773,0.2671,-0.1852

-0.4059,0.1005,0.857

-0.1337,0.2224,0.3101

0.5893,-0.1308,0.2306

-0.1244,0.8855,0.1772

-0.2075,-0.4842,-0.1696

0.2591,0.6217,0.8094

0.3189,0.0415,0.8972

-0.4788,-0.0999,0.6924

0.1989,-0.694,-0.8797

0.0952,0.8904,0.445

-0.3544,0.8068,0.2309

0.2029,-0.2682,-0.7643

-0.4508,0.0731,-0.2352

-0.2591,0.8125,0.0702

-0.0909,-0.1062,-0.1788

0.0884,-0.3033,-0.6905

0.2969,-0.4011,-0.0722

0.3189,0.3671,0.9057

-0.1781,-0.2755,-0.731

-0.3189,0.3671,0.9057

-0.345,-0.3663,0.0644

0.1309,-0.6162,-0.3538

0.5893,-0.1308,0.2306

-0.1607,-0.4763,-0.0209

-0.3491,-0.3486,-0.108

0.5304,0.6614,0.33

0.4788,-0.0999,0.6924

-0.3836,0.694,-0.012

0.2665,-0.5656,-0.6445

0.2591,0.6607,-0.1523

0.2333,0.1326,-0.4361

0.2946,-0.4873,-0.3761

0.1607,-0.4763,-0.0209

0.1285,-0.2861,-0.3861

-0.0952,-0.4766,0.1396

0.4882,0.6231,0.0364

0.1985,-0.7626,-0.7768

0.0,-0.2981,-0.9967

0.563,-0.0889,0.0575

-0.1867,0.2912,-0.3839

0.2946,-0.4873,-0.3761

-0.451,-0.004,0.7838

-0.3879,-0.2886,-0.1489

0.5741,0.5367,0.0953

0.2559,-0.2408,-0.6676

0.1244,0.5878,-0.2593

-0.1027,-0.2027,-0.2995

0.0,-0.2898,-0.9639

0.1867,0.2912,-0.3839

0.3836,-0.2545,0.6348

0.139,-0.0063,-0.0288

0.5304,0.3637,-0.1065

0.1382,-0.0005,-0.6039

0.1989,-0.694,-0.8797

0.1868,0.8674,0.4606

0.1781,-0.2524,-0.6971

-0.2197,0.4417,-0.3043

-0.2441,0.4956,0.8954

-0.6256,0.5097,0.2767

0.4059,0.2707,0.8675

-0.0748,0.2324,0.9976

-0.6641,0.1865,0.4971

0.0952,-0.4766,0.1396

0.0515,0.365,0.9844

-0.563,0.0961,-0.0687

0.0515,0.4984,0.941

-0.1989,-0.3429,-0.8668

-0.1027,-0.2027,-0.2995

0.3879,-0.0231,-0.3299

0.0748,0.5087,0.9339

0.0282,-0.0909,-0.1468

-0.5304,0.3637,-0.1065

0.4118,-0.0882,-0.2856

0.4059,-0.3317,0.2231

0.0609,-0.2911,-0.6988

0.3491,-0.3486,-0.108

-0.1007,-0.1989,-0.3025

