-0.270346,-0.554387,-0.183152

0.406864,0.250731,0.745942

0.6836,-0.284912,0.185661

-0.496627,0.439066,0.607922

-0.366011,0.806535,0.209316

-0.400547,0.702915,0.467255

-0.585622,0.156741,-0.308239

0.60324,-0.542888,-0.210683

-0.600937,-0.604414,-0.077289

0.737247,0.046136,-0.105167

0.228873,-1.24837,0.173728

-0.510198,-0.429708,0.606768

0.555922,0.2907,-0.256666

-0.421265,-0.577983,-0.31663

-0.009885,0.332874,-0.899187

-0.518789,-0.912029,0.074627

-0.448372,0.417909,-0.476846

0.024544,0.90888,-0.009515

-0.744906,0.182128,-0.134047

0.240056,-1.139766,0.394219

-0.423961,-0.986114,-0.047009

-0.209645,-1.058654,0.51198

0.584648,0.524739,0.145795

0.111092,0.192695,0.869061

0.53602,0.027137,0.660203

0.704298,0.36359,-0.048188

-0.717091,0.248774,0.201811

-0.437375,-0.600156,-0.306268

0.374041,0.816272,0.166824

-0.503386,-0.094216,0.639742

-0.528559,0.141291,0.677701

-0.237692,-0.858746,-0.128992

0.196337,0.837365,-0.08852

0.392697,0.35321,0.699898

0.190856,0.021666,-0.481163

-0.059973,-0.827247,-0.116106

-0.503827,-0.927151,0.359665

0.023426,0.906905,0.238953

0.471824,0.710986,0.228513

0.433774,-0.915424,0.453587

0.205933,-0.382789,-0.153771

0.297021,0.658315,-0.295599

0.224963,-0.220155,0.818406

0.183041,0.864935,-0.080278

-0.089402,0.806422,-0.150202

0.399258,0.675207,0.444195

0.232995,0.077402,-0.553043

0.049557,0.48178,-0.907554

0.6836,-0.284912,0.185661

0.399795,0.54947,-0.191311

-0.430716,0.545968,0.623146

0.535341,0.660813,0.126874

-0.116354,0.38985,-0.839613

-0.040799,-0.875819,-0.080063

-0.501964,-0.307325,-0.386451

-0.385792,0.175597,-0.509894

0.709004,0.212119,0.215473

-0.2019,-1.253713,0.238749

0.651501,0.465306,-0.035075

-0.502274,0.312535,-0.357912

-0.499253,0.591335,-0.127399

0.226131,0.359196,-0.641387

-0.755715,-0.080785,0.170983

-0.100397,0.629975,0.717108

-0.232865,0.709541,-0.214902

-0.447712,0.507338,-0.319584

-0.734443,0.134502,0.213215

0.035552,-1.065467,-0.116508

-0.117161,0.926934,0.172145

0.55453,-0.852323,0.267714

-0.220013,-0.427669,0.829352

-0.359188,0.826096,0.00702

-0.704639,0.409093,-0.087368

0.401599,0.32395,-0.507186

0.035389,-1.280205,0.041823

0.558616,0.419381,0.463534

0.108693,-0.738609,0.71854

0.747148,0.128354,-0.069165

-0.565295,0.198952,0.557485

0.46008,-0.043248,0.75168

-0.514967,-0.486408,0.593888

0.687672,-0.403509,0.109526

-0.002557,-0.267368,-0.365033

0.069138,-0.891134,0.657872

0.396575,0.157241,0.737954

-0.058893,0.6725,-0.513401

-0.375644,-0.559796,-0.295403

-0.736614,0.023718,0.251508

0.226647,-1.050148,-0.06746

0.212666,0.690059,-0.345739

-0.098883,-0.587243,0.800129

0.453728,-0.422395,-0.371753

0.57678,-0.26881,0.521668

-0.001811,0.389811,-0.875645

0.725724,0.307948,0.103751

-0.505544,-0.157825,-0.359031

0.190856,0.021666,-0.481163

-0.028252,-0.124214,-0.518878

-0.46186,-0.877147,0.432716

0.358693,0.772596,0.336707

-0.45217,0.309804,-0.49866

0.02151,0.40034,-0.885691

0.43284,0.363287,-0.496297

-0.016723,0.372478,-0.911464

-0.504006,-0.695996,0.513909

0.685573,0.115745,0.337652

0.250175,-0.502078,0.793192

0.300034,0.827356,-0.060939

-0.118903,-0.48879,-0.079971

0.457717,0.751657,0.139794

-0.600937,-0.604414,-0.077289

0.006641,0.064212,-0.713265

-0.515956,-0.943051,0.322572

0.251278,-1.168398,0.35342

0.412838,0.551249,0.619893

0.419365,-1.104233,0.245926

0.626771,0.177492,-0.290365

-0.3948,-0.471591,-0.333933

0.737594,0.16421,-0.031632

0.160116,0.552521,0.773908

-0.008006,-0.449355,0.797166

0.060839,0.677091,0.718793

0.281548,-0.670063,0.68169

-0.439134,0.740214,0.363473

0.351024,0.602965,-0.218064

0.568897,0.593866,-0.108623

0.452962,-0.694494,-0.194801

-0.579671,0.645493,0.099333

-0.302877,0.344036,0.803861

0.288027,-0.427436,0.79206

0.100713,0.138658,-0.740227

0.650386,-0.007227,0.424117

-0.45048,0.085519,-0.339801

-0.52439,-0.61854,0.498055

0.271625,0.716353,0.591336

-0.054978,0.747657,-0.190859

0.578305,-0.621365,-0.131118

0.238046,0.844961,-0.086312

0.441151,-0.680085,-0.087267

-0.301013,-0.798611,0.636898

-0.445877,-1.101627,0.22984

0.186917,0.234635,0.864723

0.340132,-0.710935,0.629183

0.38,0.122229,-0.446994

-0.359432,0.568702,-0.413716

0.450404,-0.47893,0.637664

-0.303813,0.618592,-0.408956

0.150349,-1.231481,0.018114

-0.388381,-1.15838,0.179382

0.322744,0.791331,0.243108

-0.37304,-0.561363,-0.281634

0.519395,0.529208,0.458521

0.151503,-1.264363,0.072012

0.128681,0.40513,-0.802955

0.145942,0.866905,0.240115

-0.050825,-0.90471,0.631754

0.52216,-0.097856,0.616153

-0.771533,0.023588,-0.047338

0.412941,0.185538,-0.496006

-0.604323,0.52583,0.147637

-0.658821,0.394974,-0.160142

0.011231,0.419423,-0.896383

0.619208,0.503289,-0.121545

0.728534,0.148639,-0.138928

-0.237692,-0.858746,-0.128992

0.574712,-0.401432,0.496867

0.169776,-1.187874,0.326363

0.428126,0.715324,0.386975

-0.298226,0.444429,-0.571777

-0.764624,0.217263,0.080401

-0.357638,0.583161,-0.274024

-0.537229,0.552823,-0.151138

-0.702288,0.462727,0.020216

-0.167341,0.260107,-0.78221

-0.489282,-0.191766,0.718236

0.036184,0.722984,-0.419172

-0.589925,-0.704435,0.101977

0.564243,0.050812,0.554719

0.159978,0.910259,0.021639

-0.116185,0.881691,-0.048243

-0.383404,0.795025,0.265564

-0.710153,0.16789,-0.211068

0.356975,-0.23882,0.794245

0.451514,0.167829,0.678648

-0.489,-1.042846,0.141298

0.587504,0.419447,-0.220075

0.495446,-0.94313,0.323908

0.060486,-1.12074,0.460848

0.192527,0.105208,-0.572662

-0.214428,-1.240049,-0.001505

0.704296,-0.315972,0.190575

0.62363,-0.533991,0.222321

0.451634,-0.532617,0.628337

-0.424431,0.511917,0.627268

0.610906,0.517426,0.201902

0.399258,0.675207,0.444195

-0.585417,-0.80458,0.090329

-0.355743,-0.134234,0.813168

-0.574902,-0.717252,0.411689

0.449536,0.023646,0.76121

-0.60756,-0.694052,0.056927

-0.766098,-0.117168,0.017245

-0.273952,0.874772,0.239266

0.156818,-1.09839,0.479921

-0.027852,0.889544,0.197114

0.190856,0.021666,-0.481163

0.052919,0.549732,-0.622322

0.633444,0.3925,-0.171647

-0.753072,0.246047,0.02567

0.340893,-0.789392,-0.099598

-0.601367,0.614429,0.142746

0.663206,-0.394124,0.233765

-0.693666,0.339382,0.216735

0.495446,-0.94313,0.323908

-0.003261,-0.088351,-0.566662

-0.0548,0.578016,-0.602614

0.615767,-0.331538,0.456007

0.439028,-0.593392,-0.292656

0.289976,0.575452,0.683743

-0.05812,-0.741082,-0.101019

0.322744,0.791331,0.243108

-0.256566,-0.654579,-0.10331

-0.081795,0.165113,0.889074

0.218313,-1.215182,-0.000643

0.594173,-0.625039,0.248857

0.076285,0.720573,-0.395821

0.227785,0.887731,0.104323

0.160116,0.552521,0.773908

0.7094,-0.142169,0.201643

0.104921,0.9107,0.219002

0.130512,0.726629,-0.37027

